0.0001 atm,,0.001 atm,,0.01 atm,,0.1 atm,,1 atm,,10 atm,,100 atm,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
582.7395091053395,35.144385026737964,582.7395091053395,32.70588235294116,582.7395091053395,30.524064171122987,557.403008709457,28.085561497326196,582.7395091053395,25.90374331550801,582.7395091053395,23.85026737967914,557.403008709457,21.155080213903744
684.0855106888703,35.78609625668447,684.0855106888703,33.3475935828877,684.0855106888703,31.294117647058826,760.0950118765186,29.24064171122994,760.0950118765186,26.80213903743315,734.7585114806361,24.620320855614963,760.0950118765186,22.31016042780749
785.431512272401,36.427807486630996,810.7680126682835,33.98930481283422,886.7775138559318,32.19251336898394,912.1140142518152,30.139037433155067,962.7870150435801,27.82887700534758,937.4505146476977,25.518716577540104,1064.133016627111,23.46524064171122
912.1140142518152,36.94117647058822,937.4505146476977,34.63101604278074,1114.8060174188768,32.96256684491978,1165.4790182106417,30.909090909090907,1190.815518606525,28.598930481283418,1266.8250197941725,26.545454545454547,1368.1710213777033,24.620320855614963
1064.133016627111,37.582887700534755,1089.4695170229934,35.272727272727266,1342.8345209818208,33.86096256684492,1494.8535233571165,32.06417112299464,1520.1900237529999,29.62566844919786,1621.5360253365307,27.700534759358277,1722.8820269200605,25.647058823529406
1266.8250197941725,38.22459893048128,1292.161520190055,36.04278074866309,1570.8630245447648,34.63101604278074,1824.2280285035922,32.834224598930476,1950.9105304830064,30.780748663101605,2001.5835312747704,28.72727272727272,2178.9390340459495,26.67379679144385
1469.517022961234,38.7379679144385,1520.1900237529999,36.684491978609614,1824.2280285035922,35.272727272727266,2153.602533650067,33.6042780748663,2406.9675376088935,31.807486631016033,2457.6405384006584,29.754010695187162,2609.659540775955,27.44385026737966
1697.545526524178,39.37967914438502,1773.5550277118264,37.197860962566835,2128.2660332541836,36.17112299465239,2482.977038796542,34.63101604278074,2685.6690419636034,32.57754010695186,2939.03404592243,30.65240641711229,3091.0530482977265,28.3422459893048
1950.9105304830064,40.27807486631015,2001.5835312747704,37.96791443850266,2330.958036421246,36.812834224598916,2761.6785431512517,35.657754010695186,2989.7070467141957,33.3475935828877,3471.100554235967,31.807486631016033,3521.773555027732,29.24064171122994
2153.602533650067,41.30481283422459,2178.9390340459495,38.60962566844918,2533.6500395883068,37.71122994652406,3015.043547110078,36.684491978609614,3319.0815518606705,34.374331550802125,3977.830562153621,33.21925133689838,3952.4940617577386,30.010695187165766
2280.2850356294803,42.331550802139034,2330.958036421246,39.25133689839572,2660.332541567721,38.7379679144385,3192.399049881258,37.582887700534755,3597.7830562153804,35.529411764705884,4433.887569279509,34.374331550802125,4357.878068091862,30.909090909090907
2381.631037213012,43.48663101604278,2432.304038004776,40.021390374331546,2787.015043547135,39.636363636363626,3395.091053048319,38.60962566844918,3851.148060174207,36.55614973262031,4864.608076009515,35.40106951871657,4737.925574030102,31.679144385026717
2432.304038004776,44.51336898395722,2558.98653998419,40.91978609625667,2939.03404592243,40.53475935828875,3648.4560570071462,39.508021390374324,4180.522565320683,37.45454545454544,5320.6650831354045,36.427807486630996,5067.300079176576,32.320855614973254
2508.3135391924243,45.28342245989303,2634.9960411718384,41.946524064171115,3167.062549485375,41.43315508021389,3927.157561361856,40.14973262032083,4535.233570863041,38.35294117647058,5852.731591448942,37.32620320855614,5447.347585114817,33.09090909090908
2609.659540775955,46.05347593582887,2736.342042755369,42.97326203208556,3420.4275534442013,42.331550802139034,4256.53206650833,40.79144385026737,4915.281076801281,39.25133689839572,6334.1250989707105,38.35294117647058,5878.068091844822,33.98930481283422
2736.342042755369,46.695187165775394,2863.0245447347816,43.61497326203208,3673.7925574030296,42.97326203208556,4611.243072050688,41.43315508021389,5295.328582739522,40.021390374331546,6739.509105304834,39.37967914438502,6334.1250989707105,34.63101604278074
2888.361045130665,47.33689839572192,2989.7070467141957,44.1283422459893,3952.4940617577386,43.48663101604278,4915.281076801281,42.331550802139034,5650.039588281878,40.79144385026737,7220.902612826606,40.79144385026737,6815.518606492483,35.529411764705884
3065.716547901844,47.85026737967914,3141.7260490894923,44.64171122994651,4205.859065716565,43.871657754010684,5168.646080760108,43.22994652406416,5954.07759303247,41.81818181818181,7575.613618368964,42.459893048128336,7246.239113222488,36.17112299465239
3268.4085510689047,48.10695187165774,3319.0815518606705,45.15508021390373,4484.560570071276,44.77005347593581,5422.011084718934,44.2566844919786,6283.452098178947,43.22994652406416,7904.988123515438,44,7702.2961203483765,37.197860962566835
3496.4370546318496,48.62032085561496,3572.446555819498,45.66844919786095,4687.252573238336,45.79679144385025,5574.030087094231,45.28342245989303,6612.826603325421,44.77005347593581,8133.016627078384,45.411764705882334,8183.689627870149,38.22459893048128
3673.7925574030296,49.262032085561486,3800.475059382442,46.05347593582887,4889.944576405399,46.823529411764696,5726.049089469528,46.438502673796776,6866.191607284248,46.56684491978609,8462.391132224857,47.0802139037433,8614.410134600155,39.636363636363626
3851.148060174207,50.16042780748661,3977.830562153621,46.695187165775394,5041.963578780694,47.97860962566844,5903.404592240705,47.85026737967914,7094.220110847194,48.36363636363636,8766.42913697545,48.36363636363636,9019.794140934278,40.79144385026737
3977.830562153621,51.058823529411754,4180.522565320683,47.46524064171122,5219.319081551873,49.262032085561486,6106.0965954077665,49.64705882352939,7296.912114014253,49.90374331550801,9197.149643705456,49.64705882352939,9399.841646872515,42.07486631016042
4104.513064133035,51.957219251336895,4332.541567695979,48.36363636363636,5320.6650831354045,50.673796791443834,6283.452098178947,51.31550802139036,7524.940617577199,51.31550802139036,9551.860649247814,50.54545454545453,9830.562153602525,43.74331550802138
4231.1955661124475,53.11229946524064,4484.560570071276,49.39037433155079,5447.347585114817,52.085561497326196,6460.807600950125,53.11229946524064,7803.642121931908,52.59893048128342,9957.244655581937,51.572192513368975,10286.619160728413,45.15508021390373
4332.541567695979,54.52406417112299,4611.243072050688,50.54545454545453,5574.030087094231,53.75401069518715,6688.8361045130705,54.90909090909089,8158.353127474266,53.88235294117645,10413.301662707825,52.59893048128342,10615.993665874888,46.310160427807475
4433.887569279509,55.935828877005335,4712.589073634218,51.70053475935828,5675.376088677761,55.16577540106951,6942.201108471897,56.57754010695186,8437.054631828974,54.78074866310159,10844.02216943783,53.24064171122994,10996.041171813125,47.208556149732615
4509.897070467158,57.475935828877,4788.598574821867,52.85561497326202,5802.058590657175,56.834224598930476,7170.229612034839,57.860962566844904,8867.77513855898,55.550802139037415,11452.098178939017,53.88235294117645,11325.415676959601,47.59358288770052
4611.243072050688,59.01604278074865,4864.608076009515,53.88235294117645,5954.07759303247,58.50267379679143,7423.5946159936675,58.88770053475935,9298.495645288986,56.449197860962556,12085.510688836082,54.52406417112299,11832.145684877254,47.97860962566844
4687.252573238336,60.812834224598916,4915.281076801281,54.90909090909089,6106.0965954077665,59.78609625668447,7676.959619952494,59.65775401069517,9779.88915281076,57.3475935828877,12617.577197149618,55.29411764705881,12186.856690419616,48.36363636363636
4788.598574821867,62.352941176470566,4991.290577988929,56.19251336898395,6232.779097387181,60.94117647058823,7930.324623911322,60.299465240641695,10261.28266033253,57.989304812834206,13073.63420427551,56.06417112299464,12516.231195566092,48.87700534759358
4864.608076009515,64.40641711229945,5067.300079176576,57.3475935828877,6486.144101346007,61.967914438502675,8259.699129057793,60.55614973262031,10742.6761678543,59.01604278074865,13529.691211401398,56.96256684491978,12845.605700712564,49.39037433155079
4965.954077593046,66.58823529411762,5117.973079968341,58.63101604278073,6764.845605700716,62.86631016042779,8563.737133808387,60.94117647058823,11249.406175771954,60.04278074866309,13783.056215360226,57.475935828877,13124.307205067274,49.77540106951871
5041.963578780694,67.99999999999999,5193.98258115599,59.91443850267379,7068.883610451309,63.508021390374324,8994.457640538396,61.71122994652406,11832.145684877254,61.32620320855614,14163.103721298467,58.374331550802125,13529.691211401398,50.54545454545453
5143.309580364225,69.02673796791443,5295.328582739522,61.069518716577534,7398.258115597785,64.27807486631015,9399.841646872515,62.48128342245988,12313.539192399028,62.60962566844918,14593.824228028472,59.14438502673795,13808.392715756108,50.93048128342245
5269.992082343638,69.79679144385025,5396.674584323052,62.48128342245988,7727.632620744259,64.91978609625667,9703.879651623109,63.122994652406405,12769.596199524916,64.14973262032085,14897.862232779065,59.91443850267379,14112.430720506702,51.31550802139036
5447.347585114817,70.6951871657754,5523.357086302464,63.76470588235293,8057.007125890735,65.5614973262032,9957.244655581937,63.89304812834223,13124.307205067274,65.4331550802139,15075.217735550243,60.42780748663101,14619.160728424355,51.70053475935828
5624.703087885996,71.3368983957219,5650.039588281878,64.91978609625667,8361.045130641327,66.33155080213903,10185.27315914488,64.79144385026737,13479.018210609633,66.84491978609624,,,14999.208234362595,52.085561497326196
5827.3950910530575,71.97860962566843,5827.3950910530575,66.07486631016042,8690.419635787803,67.35828877005346,10539.984164687241,66.07486631016042,13808.392715756108,68.5133689839572,,,,
6080.760095011884,72.36363636363635,6055.4235946160015,66.84491978609624,8943.784639746631,68.3850267379679,10768.012668250183,67.10160427807484,14239.113222486114,70.56684491978609,,,,
6258.115597783063,72.62032085561496,6308.788598574828,67.48663101604276,9171.813143309573,69.54010695187165,10970.704671417243,68.12834224598929,14568.487727632586,72.49197860962565,,,,
6435.471100554242,73.00534759358287,6587.490102929539,68.12834224598929,9425.178147268402,70.6951871657754,11274.742676167836,69.79679144385025,14821.852731591414,73.51871657754009,,,,
6638.163103721304,73.6470588235294,6840.855106888365,68.64171122994651,9653.206650831344,71.97860962566843,11502.771179730782,71.0802139037433,15024.544734758478,74.28877005347593,,,,
6815.518606492483,74.16042780748663,7119.556611243076,69.15508021390373,9855.898653998407,73.51871657754009,11832.145684877254,72.87700534759357,15151.22723673789,74.41711229946523,,,,
7018.210609659544,74.93048128342245,7322.248614410136,69.54010695187165,10083.92715756135,75.05882352941175,12110.847189231969,74.67379679144385,,,,,,
7170.229612034839,75.57219251336896,7499.604117181317,70.05347593582887,10311.955661124295,76.85561497326202,12389.548693586676,76.5989304812834,,,,,,
7322.248614410136,76.4705882352941,7676.959619952494,70.56684491978609,10489.311163895472,78.26737967914437,12668.250197941386,78.52406417112299,,,,,,
7448.93111638955,77.49732620320854,7854.315122723673,71.2085561497326,10641.33016627077,79.93582887700532,12870.942201108446,80.19251336898394,,,,,,
7575.613618368964,78.39572192513369,8006.33412509897,71.97860962566843,10793.349168646066,81.6042780748663,13149.643705463157,81.9893048128342,,,,,,
7676.959619952494,79.29411764705881,8158.353127474266,72.74866310160427,10945.36817102136,83.14438502673795,13403.008709421985,83.52941176470587,,,,,,
7778.305621536026,80.32085561497325,8285.03562945368,73.6470588235294,11097.387173396659,84.68449197860961,13631.037212984927,85.06951871657753,,,,,,
7879.651623119556,81.34759358288768,8437.054631828974,74.54545454545453,11224.069675376071,86.22459893048128,13859.065716547873,86.35294117647058,,,,,,
7955.661124307205,82.37433155080213,8563.737133808387,75.57219251336896,11376.08867775137,87.63636363636363,14163.103721298467,87.89304812834223,,,,,,
8057.007125890735,83.52941176470587,8690.419635787803,76.7272727272727,11502.771179730782,89.17647058823528,14467.141726049056,89.4331550802139,,,,,,
8133.016627078384,84.68449197860961,8791.765637371333,77.75401069518715,11680.126682501963,90.71657754010694,14745.843230403767,90.58823529411762,,,,,,
8234.362628661915,85.83957219251334,8918.448139350749,79.03743315508021,11882.818685669023,92.5133689839572,14999.208234362595,91.48663101604276,,,,,,
8310.372129849562,87.1229946524064,9045.13064133016,80.32085561497325,12085.510688836082,94.18181818181816,15151.22723673789,91.74331550802137,,,,,,
8386.38163103721,88.53475935828877,9171.813143309573,81.8609625668449,12313.539192399028,95.59358288770052,,,,,,,,
8462.391132224857,89.8181818181818,9273.159144893103,83.14438502673795,12516.231195566092,96.74866310160427,,,,,,,,
8538.400633412504,91.35828877005346,9399.841646872515,84.68449197860961,12718.923198733151,97.90374331550801,,,,,,,,
8614.410134600155,92.89839572192511,9526.524148851931,86.09625668449196,12946.951702296097,98.93048128342244,,,,,,,,
8665.08313539192,94.31016042780746,9602.533650039579,87.50802139037432,13200.316706254922,99.70053475935828,,,,,,,,
8741.092636579568,95.59358288770052,9703.879651623109,89.04812834224597,13479.018210609633,100.4705882352941,,,,,,,,
8817.102137767215,97.00534759358288,9805.225653206642,90.45989304812832,13757.719714964343,100.98395721925132,,,,,,,,
8867.77513855898,98.28877005347591,9881.23515439429,91.74331550802137,14036.42121931905,101.75401069518715,,,,,,,,
8943.784639746631,99.57219251336898,9982.58115597782,93.15508021390373,14365.795724465526,102.39572192513367,,,,,,,,
9019.794140934278,100.72727272727272,10109.263657957232,94.43850267379678,14720.506730007884,102.90909090909089,,,,,,,,
9095.803642121926,102.26737967914437,10210.609659540762,96.10695187165774,15125.890736342008,103.42245989304811,,,,,,,,
9171.813143309573,103.67914438502672,10311.955661124295,97.39037433155079,,,,,,,,,,
9247.82264449722,104.96256684491976,10438.638163103707,98.93048128342244,,,,,,,,,,
9349.16864608075,106.50267379679143,10615.993665874888,100.5989304812834,,,,,,,,,,
9425.178147268402,107.78609625668447,10742.6761678543,102.13903743315507,,,,,,,,,,
9501.187648456049,108.81283422459892,10894.695170229596,103.42245989304811,,,,,,,,,,
9602.533650039579,110.09625668449196,11072.050673000776,104.83422459893046,,,,,,,,,,
9703.879651623109,111.2513368983957,11274.742676167836,105.9893048128342,,,,,,,,,,
9855.898653998407,112.53475935828875,11502.771179730782,107.01604278074865,,,,,,,,,,
9982.58115597782,113.43315508021388,11705.463182897845,107.91443850267379,,,,,,,,,,
10109.263657957232,114.20320855614972,11908.155186064905,108.5561497326203,,,,,,,,,,
10261.28266033253,114.97326203208554,12085.510688836082,109.06951871657753,,,,,,,,,,
10463.97466349959,115.87165775401068,12338.87569279491,109.58288770053474,,,,,,,,,,
10641.33016627077,116.77005347593581,12541.567695961974,109.96791443850265,,,,,,,,,,
10869.358669833713,117.41176470588233,12870.942201108446,110.35294117647058,,,,,,,,,,
11072.050673000776,117.92513368983956,13149.643705463157,110.73796791443849,,,,,,,,,,
11300.079176563719,118.31016042780747,13453.681710213747,110.99465240641709,,,,,,,,,,
11553.444180522547,118.69518716577538,13808.392715756108,111.37967914438502,,,,,,,,,,
11781.47268408549,118.951871657754,14163.103721298467,111.76470588235293,,,,,,,,,,
11984.164687252553,119.2085561497326,14543.151227236704,112.02139037433153,,,,,,,,,,
12313.539192399028,119.46524064171122,14897.862232779065,112.27807486631013,,,,,,,,,,
12693.586698337269,119.85026737967912,15125.890736342008,112.40641711229945,,,,,,,,,,
13098.970704671392,120.23529411764704,,,,,,,,,,,,
13631.037212984927,120.62032085561495,,,,,,,,,,,,
14213.776722090231,121.00534759358287,,,,,,,,,,,,
14619.160728424355,121.39037433155079,,,,,,,,,,,,
15151.22723673789,121.64705882352939,,,,,,,,,,,,
